ID_transcript	Chr	Origin	Start	End	Strand	ID_Gene	Class_code	Exons	Length	GC	CPC2	CPAT	FEELnc	SwissProt	Pfam	ORF.80	ORF.100	ORF.120	RNAcentral_rRNA	RNAcentral_tRNA	RNAcentral_snRNA	RNAcentral_snoRNA	miRBase	PmiREN	CANTATAdb	PLncDB	GreeNC	Ns	CGAT	Significance_level	ID
MSTRG.10743.1	chr05	StringTie	1191576	1193539	+	MSTRG.10743	u	2	1731	38.9370306181398	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC135
MSTRG.10746.1	chr05	StringTie	1194048	1194314	+	MSTRG.10746	u	1	267	27.3408239700375	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC136
MSTRG.10748.1	chr05	StringTie	1176328	1177620	+	MSTRG.10748	x	2	677	41.9497784342688	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC137
MSTRG.10751.1	chr05	StringTie	1153183	1154022	-	MSTRG.10751	x	2	228	28.0701754385965	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC138
MSTRG.10754.1	chr05	StringTie	1289362	1292983	-	MSTRG.10754	u	2	573	33.6823734729494	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC139
MSTRG.10767.1	chr05	StringTie	695877	698666	+	MSTRG.10767	x	2	251	41.8326693227092	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	NO	NO	0	non-redundant	High	LSI-LNC140
MSTRG.10770.1	chr05	StringTie	1558691	1560478	+	MSTRG.10770	o	2	482	38.3817427385892	NC	NC	NC	C	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	Medium	LSI-LNC141
MSTRG.10772.1	chr05	StringTie	1489281	1489989	+	MSTRG.10772	i	3	301	34.5514950166113	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	NO	YES	0	non-redundant	High	LSI-LNC143
MSTRG.10783.1	chr05	StringTie	1578959	1579625	+	MSTRG.10783	x	1	667	40.7796101949025	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC144
MSTRG.10796.1	chr05	StringTie	1690419	1690926	+	MSTRG.10796	i	2	273	39.1941391941392	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC145
MSTRG.1081.1	chr01	StringTie	5982206	5988112	-	MSTRG.1081	x	2	1313	39.3754760091394	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	NO	YES	0	non-redundant	High	LSI-LNC146
MSTRG.10811.3	chr05	StringTie	1898753	1901830	+	MSTRG.10811	u	4	904	40.0442477876106	C	C	NC	NC	C	YES	YES	YES	NA	NA	NA	NA	NA	NA	YES	NO	NO	0	non-redundant	Low	LSI-LNC150
MSTRG.10813.1	chr05	StringTie	1955672	1956173	-	MSTRG.10813	u	1	502	51.394422310757	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC151
MSTRG.10814.1	chr05	StringTie	1964801	1967430	-	MSTRG.10814	x	1	2630	47.7946768060837	C	NC	NC	NC	NC	YES	YES	YES	NA	NA	NA	NA	NA	NA	YES	NO	NO	0	non-redundant	Medium	LSI-LNC152
MSTRG.1082.1	chr01	StringTie	5984629	5985241	-	MSTRG.1082	u	2	555	36.3963963963964	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC153
MSTRG.10835.1	chr05	StringTie	2252446	2253160	+	MSTRG.10835	u	1	715	35.9440559440559	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	NO	NO	0	non-redundant	High	LSI-LNC154
MSTRG.10836.3	chr05	StringTie	2077056	2078468	+	MSTRG.10836	o	2	404	48.019801980198	NC	C	NC	C	NC	YES	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	Low	LSI-LNC155
MSTRG.10838.1	chr05	StringTie	2296857	2297549	-	MSTRG.10838	u	1	693	37.9509379509379	NC	NC	NC	C	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	YES	0	non-redundant	Medium	LSI-LNC157
MSTRG.10851.14	chr05	StringTie	2246837	2247943	+	MSTRG.10851	o	2	699	36.9098712446352	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	NO	NO	0	non-redundant	High	LSI-LNC158
MSTRG.10861.1	chr05	StringTie	2451462	2451663	-	MSTRG.10861	u	1	202	29.2079207920792	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC159
MSTRG.10865.1	chr05	StringTie	2616776	2617309	+	MSTRG.10865	u	1	534	38.0149812734082	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC160
MSTRG.10877.5	chr05	StringTie	2657893	2660442	+	MSTRG.10877	x	2	980	45.1020408163265	NC	NC	NC	NC	NC	YES	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC161
MSTRG.10890.1	chr05	StringTie	2851832	2852364	-	MSTRG.10890	u	2	242	41.7355371900826	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC163
MSTRG.109.1	chr00	StringTie	2170338	2170630	+	MSTRG.109	u	2	218	42.6605504587156	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	YES	0	non-redundant	High	LSI-LNC164
MSTRG.10930.1	chr05	StringTie	3237542	3238142	-	MSTRG.10930	u	1	601	39.2678868552413	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC165
MSTRG.10944.1	chr05	StringTie	3370354	3372351	-	MSTRG.10944	o	2	1480	39.1216216216216	NC	C	C	C	NC	YES	YES	YES	NA	NA	NA	NA	NA	NA	NO	NO	YES	0	non-redundant	Low	LSI-LNC166
MSTRG.10945.1	chr05	StringTie	3412624	3412927	-	MSTRG.10945	u	1	304	31.25	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC167
MSTRG.10947.1	chr05	StringTie	3411151	3411977	-	MSTRG.10947	u	1	827	34.7037484885127	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	NO	NO	0	non-redundant	High	LSI-LNC168
MSTRG.10950.5	chr05	StringTie	3361877	3363851	+	MSTRG.10950	x	3	1167	47.1293916023993	C	NC	NC	NC	NC	YES	YES	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	Medium	LSI-LNC169
MSTRG.10977.1	chr05	StringTie	3898342	3898827	+	MSTRG.10977	u	1	486	49.5884773662551	NC	C	NC	NC	NC	YES	YES	YES	NA	NA	NA	NA	NA	NA	YES	NO	YES	0	non-redundant	Medium	LSI-LNC170
MSTRG.10989.1	chr05	StringTie	4087368	4088183	+	MSTRG.10989	u	1	816	41.0539215686275	NC	NC	NC	NC	NC	YES	YES	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC171
MSTRG.10991.1	chr05	StringTie	4079396	4080418	+	MSTRG.10991	u	2	465	43.010752688172	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC172
MSTRG.11.1	chr00	StringTie	60751	62487	-	MSTRG.11	u	2	1658	40.108564535585	C	NC	NC	C	C	YES	YES	YES	NA	NA	NA	NA	NA	NA	YES	NO	YES	0	non-redundant	Low	LSI-LNC173
MSTRG.110.6	chr00	StringTie	1971944	1975934	+	MSTRG.110	u	3	674	37.0919881305638	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	NO	YES	0	non-redundant	High	LSI-LNC179
MSTRG.11000.1	chr05	StringTie	4164073	4164654	+	MSTRG.11000	i	1	582	39.0034364261168	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	NO	NO	0	non-redundant	High	LSI-LNC180
MSTRG.11003.1	chr05	StringTie	4188219	4189668	-	MSTRG.11003	u	2	415	34.6987951807229	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC181
MSTRG.11007.2	chr05	StringTie	3908605	3914184	-	MSTRG.11007	o	4	2509	37.2658429653248	NC	NC	NC	C	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	Medium	LSI-LNC182
MSTRG.11033.1	chr05	StringTie	4532559	4533425	+	MSTRG.11033	u	2	684	34.6491228070175	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC183
MSTRG.11047.1	chr05	StringTie	4687586	4688047	-	MSTRG.11047	i	1	462	47.4025974025974	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	YES	NO	0	non-redundant	High	LSI-LNC184
MSTRG.1105.1	chr01	StringTie	6121664	6122152	+	MSTRG.1105	x	1	489	45.6032719836401	NC	NC	NC	NC	NC	YES	NO	NO	NA	NA	NA	NA	NA	NA	YES	NO	NO	0	non-redundant	High	LSI-LNC185
MSTRG.11062.1	chr05	StringTie	4952789	4953565	-	MSTRG.11062	u	1	777	30.5019305019305	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	YES	0	non-redundant	High	LSI-LNC186
MSTRG.11079.2	chr05	StringTie	5117145	5117917	+	MSTRG.11079	u	2	377	34.4827586206897	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	YES	0	non-redundant	High	LSI-LNC188
MSTRG.11091.1	chr05	StringTie	5250886	5255233	+	MSTRG.11091	u	5	939	42.1725239616613	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC189
MSTRG.11097.1	chr05	StringTie	5407974	5408496	-	MSTRG.11097	u	1	523	43.9770554493308	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC191
MSTRG.111.1	chr00	StringTie	2026641	2027656	-	MSTRG.111	u	1	1016	36.6141732283465	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	YES	0	non-redundant	High	LSI-LNC192
MSTRG.11106.1	chr05	StringTie	5460287	5460639	+	MSTRG.11106	u	2	257	33.852140077821	NC	NC	NC	NC	NC	YES	NO	NO	NA	NA	NA	NA	NA	NA	NO	YES	NO	0	non-redundant	High	LSI-LNC193
MSTRG.11109.1	chr05	StringTie	5523912	5524429	+	MSTRG.11109	u	1	518	27.992277992278	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	NO	0	non-redundant	High	LSI-LNC194
MSTRG.11136.1	chr05	StringTie	5915348	5915640	-	MSTRG.11136	u	1	293	32.4232081911263	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC195
MSTRG.11138.1	chr05	StringTie	5970676	5971745	+	MSTRG.11138	x	2	955	39.6858638743456	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC196
MSTRG.11140.1	chr05	StringTie	6021909	6023768	-	MSTRG.11140	u	3	229	42.7947598253275	NC	NC	C	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	Medium	LSI-LNC197
MSTRG.11143.4	chr05	StringTie	5920472	5924231	-	MSTRG.11143	o	2	700	45.5714285714286	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC198
MSTRG.11166.1	chr05	StringTie	6269061	6269888	+	MSTRG.11166	o	2	703	44.0967283072546	NC	C	NC	C	C	YES	YES	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	Low	LSI-LNC199
MSTRG.11172.1	chr05	StringTie	6324778	6325090	+	MSTRG.11172	u	2	222	44.1441441441441	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC200
MSTRG.11198.3	chr05	StringTie	6693432	6693962	-	MSTRG.11198	o	2	214	42.0560747663551	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	YES	0	non-redundant	High	LSI-LNC201
MSTRG.112.1	chr00	StringTie	1948695	1950281	-	MSTRG.112	u	1	1587	42.2180214240706	NC	NC	NC	NC	NC	YES	YES	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC202
MSTRG.11204.1	chr05	StringTie	6817268	6817478	+	MSTRG.11204	u	1	211	31.2796208530806	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	NO	NO	0	non-redundant	High	LSI-LNC203
MSTRG.11210.4	chr05	StringTie	6801113	6802121	-	MSTRG.11210	o	4	481	40.3326403326403	NC	NC	NC	C	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	Medium	LSI-LNC204
MSTRG.11211.1	chr05	StringTie	6799917	6800906	-	MSTRG.11211	i	5	419	36.5155131264916	NC	NC	C	C	C	YES	YES	YES	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	Low	LSI-LNC205
MSTRG.11215.1	chr05	StringTie	6893587	6899132	+	MSTRG.11215	u	2	355	44.5070422535211	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC206
MSTRG.11227.1	chr05	StringTie	6928948	6931357	-	MSTRG.11227	u	5	867	39.9077277970012	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	NO	NO	0	non-redundant	High	LSI-LNC207
MSTRG.11228.1	chr05	StringTie	6933582	6939655	+	MSTRG.11228	u	2	392	28.8265306122449	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC208
MSTRG.11249.1	chr05	StringTie	7251368	7251910	-	MSTRG.11249	u	1	543	35.3591160220994	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	NO	0	non-redundant	High	LSI-LNC210
MSTRG.11251.1	chr05	StringTie	7274881	7275652	+	MSTRG.11251	x	1	772	37.6943005181347	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC211
MSTRG.11252.6	chr05	StringTie	7223835	7230313	+	MSTRG.11252	u	3	917	34.896401308615	NC	NC	C	C	C	YES	YES	YES	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	Low	LSI-LNC212
MSTRG.11255.6	chr05	StringTie	7056553	7058030	+	MSTRG.11255	u	2	1392	43.1034482758621	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC213
MSTRG.11256.1	chr05	StringTie	7340621	7341041	-	MSTRG.11256	u	2	300	41	NC	C	NC	C	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	Low	LSI-LNC214
MSTRG.11258.1	chr05	StringTie	7332997	7338029	+	MSTRG.11258	u	4	1460	31.4383561643836	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	NO	NO	0	non-redundant	High	LSI-LNC215
MSTRG.11268.2	chr05	StringTie	7420807	7427544	+	MSTRG.11268	o	2	1228	40.8794788273616	C	NC	NC	C	NC	YES	YES	YES	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	Low	LSI-LNC220
MSTRG.11269.1	chr05	StringTie	7472420	7472633	+	MSTRG.11269	u	1	214	38.785046728972	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC221
MSTRG.11282.1	chr05	StringTie	7630907	7631355	+	MSTRG.11282	u	2	355	40.8450704225352	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	NO	0	non-redundant	High	LSI-LNC222
MSTRG.11287.1	chr05	StringTie	7690010	7692477	+	MSTRG.11287	x	2	534	38.0149812734082	C	NC	NC	NC	NC	YES	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	Medium	LSI-LNC223
MSTRG.11293.1	chr05	StringTie	7714389	7718813	+	MSTRG.11293	u	3	869	38.6651323360184	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC224
MSTRG.11294.1	chr05	StringTie	7720320	7722457	-	MSTRG.11294	u	1	2138	35.734331150608	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC226
MSTRG.11297.1	chr05	StringTie	7705831	7706815	-	MSTRG.11297	x	1	985	45.989847715736	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC227
MSTRG.113.1	chr00	StringTie	1950454	1957540	-	MSTRG.113	u	4	793	37.578814627995	NC	NC	NC	NC	NC	YES	YES	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC228
MSTRG.11301.1	chr05	StringTie	7732362	7742668	-	MSTRG.11301	u	5	1292	33.2043343653251	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC230
MSTRG.11305.1	chr05	StringTie	7787907	7790588	-	MSTRG.11305	u	4	854	41.5690866510539	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC234
MSTRG.11306.1	chr05	StringTie	7978929	7979316	-	MSTRG.11306	u	1	388	51.5463917525773	NC	NC	NC	NC	NC	YES	NO	NO	NA	NA	NA	NA	NA	NA	NO	YES	NO	0	non-redundant	High	LSI-LNC236
MSTRG.11309.3	chr05	StringTie	7914868	7921849	+	MSTRG.11309	o	2	462	33.5497835497835	NC	C	C	NC	C	YES	YES	YES	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	Low	LSI-LNC237
MSTRG.1131.1	chr01	StringTie	6460455	6461218	+	MSTRG.1131	x	2	634	39.7476340694006	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	NO	NO	0	non-redundant	High	LSI-LNC238
MSTRG.11310.1	chr05	StringTie	7915670	7922628	-	MSTRG.11310	x	2	367	28.6103542234332	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC239
MSTRG.11311.1	chr05	StringTie	7915949	7922753	-	MSTRG.11311	x	2	213	28.169014084507	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC240
MSTRG.11314.1	chr05	StringTie	8002427	8003083	-	MSTRG.11314	u	3	242	40.9090909090909	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC241
MSTRG.11319.1	chr05	StringTie	8188968	8189318	+	MSTRG.11319	u	1	351	37.037037037037	NC	C	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	Medium	LSI-LNC242
MSTRG.11321.1	chr05	StringTie	8233371	8233659	-	MSTRG.11321	u	2	204	41.6666666666667	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC243
MSTRG.11328.1	chr05	StringTie	8347227	8349195	-	MSTRG.11328	u	2	447	41.834451901566	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC244
MSTRG.11337.1	chr05	StringTie	8629041	8629946	+	MSTRG.11337	u	2	397	52.896725440806	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC246
MSTRG.11338.1	chr05	StringTie	8631284	8634887	+	MSTRG.11338	u	2	1845	42.4932249322493	C	NC	NC	NC	NC	YES	YES	YES	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	Medium	LSI-LNC247
MSTRG.11340.1	chr05	StringTie	8728989	8729372	+	MSTRG.11340	u	1	384	39.3229166666667	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC248
MSTRG.11341.1	chr05	StringTie	8721819	8722679	-	MSTRG.11341	u	2	779	37.7406931964057	C	NC	C	NC	C	YES	YES	YES	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	Low	LSI-LNC249
MSTRG.11343.1	chr05	StringTie	8723066	8723337	-	MSTRG.11343	u	1	272	44.4852941176471	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC250
MSTRG.11344.1	chr05	StringTie	8736037	8738196	-	MSTRG.11344	u	3	603	46.1028192371476	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC251
MSTRG.11345.1	chr05	StringTie	8776246	8777285	+	MSTRG.11345	u	2	541	35.6746765249538	NC	NC	NC	NC	NC	YES	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC252
MSTRG.11357.1	chr05	StringTie	9073255	9073806	+	MSTRG.11357	u	1	552	44.7463768115942	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC253
MSTRG.11358.16	chr05	StringTie	8905347	8906336	-	MSTRG.11358	u	2	648	41.2037037037037	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC254
MSTRG.11359.1	chr05	StringTie	9062819	9067839	+	MSTRG.11359	u	2	642	40.6542056074766	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC255
MSTRG.11365.1	chr05	StringTie	9009048	9010184	+	MSTRG.11365	i	2	247	32.3886639676113	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC256
MSTRG.1137.1	chr01	StringTie	6571109	6574748	+	MSTRG.1137	x	2	2819	42.0007094714438	NC	NC	NC	NC	NC	YES	YES	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC257
MSTRG.11375.1	chr05	StringTie	9253185	9255570	-	MSTRG.11375	x	2	1707	30.9900410076157	NC	NC	NC	NC	NC	YES	YES	NO	NA	NA	NA	NA	NA	NA	YES	NO	YES	0	non-redundant	High	LSI-LNC258
MSTRG.11379.2	chr05	StringTie	9335743	9336537	-	MSTRG.11379	o	2	248	37.9032258064516	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC259
MSTRG.11380.1	chr05	StringTie	9336900	9337595	-	MSTRG.11380	i	2	319	43.5736677115987	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	YES	0	non-redundant	High	LSI-LNC260
MSTRG.11383.1	chr05	StringTie	9572914	9573263	-	MSTRG.11383	u	2	237	45.5696202531646	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	NO	NO	0	non-redundant	High	LSI-LNC261
MSTRG.11385.4	chr05	StringTie	9443110	9448597	-	MSTRG.11385	u	6	1852	38.9308855291577	C	NC	NC	NC	C	YES	YES	YES	NA	NA	NA	NA	NA	NA	YES	NO	YES	0	non-redundant	Low	LSI-LNC265
MSTRG.11387.2	chr05	StringTie	9184699	9187694	+	MSTRG.11387	o	2	2801	37.7722242056408	NC	NC	NC	NC	NC	YES	YES	YES	NA	NA	NA	NA	NA	NA	YES	NO	YES	0	non-redundant	High	LSI-LNC267
MSTRG.11392.2	chr05	StringTie	9627765	9631363	-	MSTRG.11392	u	3	2646	38.0574452003023	NC	NC	NC	NC	NC	YES	YES	NO	NA	NA	NA	NA	NA	NA	YES	YES	YES	0	non-redundant	High	LSI-LNC268
MSTRG.11398.5	chr05	StringTie	9464306	9467917	-	MSTRG.11398	u	6	1508	40.1856763925729	NC	NC	NC	NC	NC	YES	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	YES	0	non-redundant	High	LSI-LNC278
MSTRG.11399.2	chr05	StringTie	9701021	9704441	+	MSTRG.11399	u	3	937	42.9028815368196	NC	NC	NC	NC	NC	YES	YES	YES	NA	NA	NA	NA	NA	NA	YES	NO	YES	0	non-redundant	High	LSI-LNC284
MSTRG.114.1	chr00	StringTie	2325412	2326007	+	MSTRG.114	u	1	596	36.5771812080537	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	YES	0	non-redundant	High	LSI-LNC285
MSTRG.11400.1	chr05	StringTie	9736862	9737448	+	MSTRG.11400	u	1	587	39.0119250425894	NC	NC	NC	NC	NC	YES	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC286
MSTRG.11404.1	chr05	StringTie	9816137	9818173	-	MSTRG.11404	x	2	1321	40.3482210446631	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC287
MSTRG.11405.1	chr05	StringTie	9818705	9819115	-	MSTRG.11405	x	2	307	41.3680781758958	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC288
MSTRG.11408.1	chr05	StringTie	9950650	9951211	+	MSTRG.11408	u	1	562	45.1957295373665	C	NC	NC	NC	NC	YES	YES	YES	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	Medium	LSI-LNC289
