ID_transcript	Chr	Origin	Start	End	Strand	ID_Gene	Class_code	Exons	Length	GC	CPC2	CPAT	FEELnc	SwissProt	Pfam	ORF.80	ORF.100	ORF.120	RNAcentral_rRNA	RNAcentral_tRNA	RNAcentral_snRNA	RNAcentral_snoRNA	miRBase	PmiREN	CANTATAdb	PLncDB	GreeNC	Ns	CGAT	Significance_level	ID
MSTRG.10374.1	chr2	StringTie	22318149	22318357	+	MSTRG.10374	u	1	209	34.9282296650718	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	NO	0	non-redundant	High	CSA-LNC167
MSTRG.10376.1	chr2	StringTie	22333548	22334410	+	MSTRG.10376	x	2	834	38.4892086330935	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	YES	0	non-redundant	High	CSA-LNC168
MSTRG.10379.2	chr2	StringTie	22330776	22331666	-	MSTRG.10379	x	2	401	36.6583541147132	NC	C	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	Medium	CSA-LNC169
MSTRG.10386.1	chr2	StringTie	22349595	22350320	-	MSTRG.10386	u	1	726	24.6556473829201	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	NO	NO	0	non-redundant	High	CSA-LNC170
MSTRG.10393.1	chr2	StringTie	22371088	22372969	+	MSTRG.10393	x	2	380	38.6842105263158	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	CSA-LNC171
MSTRG.10394.1	chr2	StringTie	22401200	22401412	-	MSTRG.10394	u	1	213	30.9859154929577	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	CSA-LNC172
MSTRG.10396.6	chr2	StringTie	22381344	22382931	+	MSTRG.10396	x	2	295	51.864406779661	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	CSA-LNC173
MSTRG.1040.1	chr1	StringTie	4388121	4388787	-	MSTRG.1040	u	2	448	29.9107142857143	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	NO	0	non-redundant	High	CSA-LNC174
MSTRG.10403.1	chr2	StringTie	22402136	22408995	-	MSTRG.10403	x	4	3897	33.3333333333333	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	NO	NO	0	non-redundant	High	CSA-LNC175
MSTRG.10408.2	chr2	StringTie	22449780	22451765	-	MSTRG.10408	x	3	903	40.3100775193798	NC	NC	NC	NC	NC	YES	NO	NO	NA	NA	NA	NA	NA	NA	YES	NO	NO	0	non-redundant	High	CSA-LNC190
MSTRG.10409.2	chr2	StringTie	22452483	22454273	-	MSTRG.10409	x	2	1619	41.136504014824	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	CSA-LNC193
MSTRG.10416.4	chr2	StringTie	22481157	22483096	-	MSTRG.10416	u	2	1143	32.1959755030621	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	CSA-LNC194
MSTRG.10418.2	chr2	StringTie	22505465	22506514	+	MSTRG.10418	o	2	969	36.5325077399381	NC	NC	C	C	C	YES	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	YES	0	non-redundant	Low	CSA-LNC195
MSTRG.10419.1	chr2	StringTie	22505514	22506168	-	MSTRG.10419	x	2	574	40.5923344947735	NC	NC	NC	NC	NC	YES	YES	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	CSA-LNC196
MSTRG.1042.1	chr1	StringTie	4397275	4397950	-	MSTRG.1042	u	2	205	34.6341463414634	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	NO	NO	0	non-redundant	High	CSA-LNC197
MSTRG.10424.1	chr2	StringTie	22550563	22557586	-	MSTRG.10424	x	2	879	42.5483503981797	NC	NC	NC	NC	C	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	NO	YES	0	non-redundant	Medium	CSA-LNC198
MSTRG.10426.1	chr2	StringTie	22554114	22554347	+	MSTRG.10426	u	1	234	27.7777777777778	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	CSA-LNC200
MSTRG.10430.3	chr2	StringTie	22463864	22466606	-	MSTRG.10430	x	3	2178	48.8980716253444	NC	NC	NC	NC	NC	YES	NO	NO	NA	NA	NA	NA	NA	NA	YES	NO	NO	0	non-redundant	High	CSA-LNC203
MSTRG.10433.1	chr2	StringTie	22563264	22563691	+	MSTRG.10433	u	1	428	25	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	CSA-LNC204
MSTRG.10435.1	chr2	StringTie	22559948	22560445	-	MSTRG.10435	x	2	229	44.1048034934498	NC	NC	NC	NC	C	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	NO	YES	0	non-redundant	Medium	CSA-LNC205
MSTRG.10444.1	chr2	StringTie	22526063	22530309	+	MSTRG.10444	x	3	707	38.6138613861386	NC	NC	NC	C	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	NO	NO	0	non-redundant	Medium	CSA-LNC206
MSTRG.10448.1	chr2	StringTie	22616619	22616881	+	MSTRG.10448	x	1	263	34.6007604562738	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	CSA-LNC209
MSTRG.1045.1	chr1	StringTie	4381828	4382328	-	MSTRG.1045	x	2	384	38.0208333333333	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	NO	NO	0	non-redundant	High	CSA-LNC210
MSTRG.10451.1	chr2	StringTie	22618700	22619423	+	MSTRG.10451	i	2	642	38.3177570093458	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	CSA-LNC211
MSTRG.10455.2	chr2	StringTie	22591767	22592332	-	MSTRG.10455	x	2	413	49.1525423728814	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	CSA-LNC212
MSTRG.1046.1	chr1	StringTie	4382741	4386249	-	MSTRG.1046	x	2	3435	40.174672489083	NC	NC	NC	C	NC	YES	YES	YES	NA	NA	NA	NA	NA	NA	YES	NO	YES	0	non-redundant	Medium	CSA-LNC213
MSTRG.10460.1	chr2	StringTie	22651910	22652350	+	MSTRG.10460	x	2	308	43.8311688311688	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	CSA-LNC214
MSTRG.10461.4	chr2	StringTie	22636167	22638320	-	MSTRG.10461	x	3	556	42.2661870503597	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	NO	NO	0	non-redundant	High	CSA-LNC215
MSTRG.10462.1	chr2	StringTie	22629932	22631796	+	MSTRG.10462	x	2	730	45.3424657534247	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	CSA-LNC218
MSTRG.10464.1	chr2	StringTie	22646046	22648565	-	MSTRG.10464	x	1	2520	40.1984126984127	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	CSA-LNC221
MSTRG.10467.1	chr2	StringTie	22698201	22698451	-	MSTRG.10467	u	1	251	33.0677290836653	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	NO	NO	0	non-redundant	High	CSA-LNC223
MSTRG.10468.1	chr2	StringTie	22696758	22697025	-	MSTRG.10468	u	1	268	34.3283582089552	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	CSA-LNC224
MSTRG.10469.1	chr2	StringTie	22701967	22703019	-	MSTRG.10469	u	1	1053	31.7188983855651	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	NO	NO	0	non-redundant	High	CSA-LNC225
MSTRG.1047.3	chr1	StringTie	4392551	4393224	+	MSTRG.1047	o	2	579	36.9602763385147	NC	NC	NC	NC	NC	YES	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	YES	0	non-redundant	High	CSA-LNC226
MSTRG.10470.2	chr2	StringTie	22706005	22708199	-	MSTRG.10470	x	2	528	49.8106060606061	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	YES	NO	0	non-redundant	High	CSA-LNC227
MSTRG.10474.3	chr2	StringTie	22727287	22729742	+	MSTRG.10474	u	3	2188	31.764168190128	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	YES	0	non-redundant	High	CSA-LNC230
MSTRG.10476.1	chr2	StringTie	22732730	22733992	+	MSTRG.10476	x	2	565	45.4867256637168	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	CSA-LNC234
MSTRG.10479.2	chr2	StringTie	22715743	22717970	+	MSTRG.10479	x	3	1154	48.526863084922	C	NC	NC	NC	NC	YES	YES	YES	NA	NA	NA	NA	NA	NA	NO	NO	YES	0	non-redundant	Medium	CSA-LNC241
MSTRG.10483.1	chr2	StringTie	22666753	22667215	+	MSTRG.10483	x	1	463	34.1252699784017	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	CSA-LNC243
MSTRG.10488.1	chr2	StringTie	22809440	22810120	+	MSTRG.10488	u	1	681	38.0323054331865	NC	NC	NC	NC	NC	YES	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	CSA-LNC244
MSTRG.10493.2	chr2	StringTie	22835107	22836525	-	MSTRG.10493	x	2	724	38.121546961326	NC	NC	NC	NC	NC	YES	YES	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	CSA-LNC245
MSTRG.10496.1	chr2	StringTie	22766889	22769406	+	MSTRG.10496	x	3	715	37.2027972027972	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	NO	NO	0	non-redundant	High	CSA-LNC246
MSTRG.10497.1	chr2	StringTie	22862801	22863104	+	MSTRG.10497	u	1	304	26.3157894736842	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	CSA-LNC247
MSTRG.10498.1	chr2	StringTie	22874805	22875482	+	MSTRG.10498	u	1	678	37.7581120943953	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	YES	0	non-redundant	High	CSA-LNC248
MSTRG.10502.1	chr2	StringTie	22888534	22889124	+	MSTRG.10502	u	1	591	34.6869712351946	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	CSA-LNC249
MSTRG.10504.1	chr2	StringTie	22900882	22902303	+	MSTRG.10504	u	3	564	42.9078014184397	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	NO	0	non-redundant	High	CSA-LNC250
MSTRG.10505.5	chr2	StringTie	22910836	22913314	+	MSTRG.10505	u	3	876	32.7625570776256	NC	NC	NC	NC	NC	YES	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	YES	0	non-redundant	High	CSA-LNC255
MSTRG.10507.1	chr2	StringTie	22928342	22929160	+	MSTRG.10507	u	1	819	34.5543345543346	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	YES	YES	0	non-redundant	High	CSA-LNC260
MSTRG.1051.1	chr1	StringTie	4342190	4344918	-	MSTRG.1051	i	2	332	39.7590361445783	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	CSA-LNC261
MSTRG.10510.1	chr2	StringTie	22929653	22930160	+	MSTRG.10510	x	1	508	33.6614173228346	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	CSA-LNC263
MSTRG.10517.1	chr2	StringTie	22980653	22984243	+	MSTRG.10517	x	2	972	36.9341563786008	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	NO	NO	0	non-redundant	High	CSA-LNC264
MSTRG.1052.1	chr1	StringTie	4344690	4348219	+	MSTRG.1052	x	3	2874	37.2651356993737	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	NO	0	non-redundant	High	CSA-LNC265
MSTRG.10521.1	chr2	StringTie	23005549	23006194	+	MSTRG.10521	u	2	548	33.3941605839416	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	NO	NO	0	non-redundant	High	CSA-LNC270
MSTRG.10525.1	chr2	StringTie	23026344	23026745	-	MSTRG.10525	u	1	402	34.8258706467662	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	NO	NO	0	non-redundant	High	CSA-LNC271
MSTRG.10533.1	chr2	StringTie	23085877	23086792	-	MSTRG.10533	u	1	916	29.3668122270742	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	CSA-LNC272
MSTRG.10534.1	chr2	StringTie	23087161	23088298	-	MSTRG.10534	u	2	723	41.3554633471646	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	YES	0	non-redundant	High	CSA-LNC273
MSTRG.1054.1	chr1	StringTie	4352424	4353093	+	MSTRG.1054	x	2	461	35.7917570498915	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	CSA-LNC274
MSTRG.10542.1	chr2	StringTie	23130876	23131237	+	MSTRG.10542	x	1	362	21.5469613259669	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	CSA-LNC275
MSTRG.10548.1	chr2	StringTie	23181120	23184893	+	MSTRG.10548	u	2	1435	31.8466898954704	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	NO	NO	0	non-redundant	High	CSA-LNC276
MSTRG.1055.14	chr1	StringTie	4354839	4364705	+	MSTRG.1055	x	4	2162	39.6392229417206	NC	NC	NC	NC	NC	YES	NO	NO	NA	NA	NA	NA	NA	NA	NO	YES	YES	0	non-redundant	High	CSA-LNC284
MSTRG.10551.1	chr2	StringTie	23207679	23208536	+	MSTRG.10551	i	2	269	48.3271375464684	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	YES	0	non-redundant	High	CSA-LNC311
MSTRG.10555.1	chr2	StringTie	23140229	23141623	-	MSTRG.10555	u	2	1369	33.6742147552958	C	NC	C	C	NC	YES	YES	YES	NA	NA	NA	NA	NA	NA	YES	NO	NO	0	non-redundant	Low	CSA-LNC312
MSTRG.10557.1	chr2	StringTie	23152224	23154958	+	MSTRG.10557	x	2	1173	40.7502131287298	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	YES	0	non-redundant	High	CSA-LNC313
MSTRG.10560.1	chr2	StringTie	23163175	23167696	+	MSTRG.10560	x	2	3224	35.7630272952854	NC	NC	NC	NC	NC	YES	YES	NO	NA	NA	NA	NA	NA	NA	YES	YES	YES	0	non-redundant	High	CSA-LNC314
MSTRG.10563.1	chr2	StringTie	23265610	23266024	+	MSTRG.10563	u	2	345	37.6811594202899	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	NO	0	non-redundant	High	CSA-LNC320
MSTRG.10567.1	chr2	StringTie	23226555	23227027	+	MSTRG.10567	i	1	473	30.6553911205074	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	CSA-LNC321
MSTRG.10569.1	chr2	StringTie	23271665	23272048	+	MSTRG.10569	u	1	384	45.3125	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	YES	0	non-redundant	High	CSA-LNC322
MSTRG.10571.1	chr2	StringTie	23257042	23262705	+	MSTRG.10571	u	3	590	39.4915254237288	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	CSA-LNC323
MSTRG.10576.1	chr2	StringTie	23251137	23253400	+	MSTRG.10576	x	3	614	38.599348534202	NC	NC	NC	NC	NC	YES	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	NO	0	non-redundant	High	CSA-LNC324
MSTRG.10579.2	chr2	StringTie	23288500	23291200	+	MSTRG.10579	x	2	1379	35.7505438723713	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	NO	NO	0	non-redundant	High	CSA-LNC326
MSTRG.1058.1	chr1	StringTie	4414651	4416960	+	MSTRG.1058	x	1	2310	38.2683982683983	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	CSA-LNC327
MSTRG.10582.4	chr2	StringTie	23339459	23340261	-	MSTRG.10582	o	2	775	37.6774193548387	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	CSA-LNC332
MSTRG.10585.1	chr2	StringTie	23373435	23374387	-	MSTRG.10585	x	2	221	47.5113122171946	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	CSA-LNC333
MSTRG.10589.1	chr2	StringTie	23393923	23394157	-	MSTRG.10589	u	1	235	27.2340425531915	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	CSA-LNC334
MSTRG.1059.1	chr1	StringTie	4417268	4417593	+	MSTRG.1059	x	1	326	38.9570552147239	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	CSA-LNC335
MSTRG.10591.1	chr2	StringTie	23398741	23399358	-	MSTRG.10591	x	1	618	42.2330097087379	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	CSA-LNC336
MSTRG.10592.1	chr2	StringTie	23401785	23402546	-	MSTRG.10592	x	2	206	44.6601941747573	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	NO	NO	0	non-redundant	High	CSA-LNC337
MSTRG.10594.1	chr2	StringTie	23409741	23410182	-	MSTRG.10594	x	2	306	49.0196078431373	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	CSA-LNC338
MSTRG.10596.1	chr2	StringTie	23411719	23411991	-	MSTRG.10596	x	1	273	36.6300366300366	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	CSA-LNC339
MSTRG.10599.1	chr2	StringTie	23419519	23419901	+	MSTRG.10599	x	2	204	48.0392156862745	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	NO	NO	0	non-redundant	High	CSA-LNC340
MSTRG.106.1	chr1	StringTie	422390	426082	+	MSTRG.106	x	2	501	41.3173652694611	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	CSA-LNC341
MSTRG.1060.1	chr1	StringTie	4442992	4443263	+	MSTRG.1060	u	1	272	47.4264705882353	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	CSA-LNC342
MSTRG.1061.1	chr1	StringTie	4443385	4443631	+	MSTRG.1061	u	1	247	31.5789473684211	NC	NC	C	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	Medium	CSA-LNC343
MSTRG.10617.1	chr2	StringTie	23502818	23510822	-	MSTRG.10617	x	2	251	43.4262948207171	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	NO	NO	0	non-redundant	High	CSA-LNC344
MSTRG.10619.1	chr2	StringTie	23508748	23508994	-	MSTRG.10619	u	1	247	31.9838056680162	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	NO	0	non-redundant	High	CSA-LNC345
MSTRG.10620.1	chr2	StringTie	23509234	23509488	-	MSTRG.10620	u	1	255	33.3333333333333	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	YES	YES	0	non-redundant	High	CSA-LNC346
MSTRG.10621.1	chr2	StringTie	23512253	23512523	-	MSTRG.10621	u	1	271	37.2693726937269	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	CSA-LNC347
MSTRG.10622.1	chr2	StringTie	23513155	23515962	-	MSTRG.10622	x	2	2052	40.3996101364522	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	NO	0	non-redundant	High	CSA-LNC348
MSTRG.1063.1	chr1	StringTie	4425700	4428030	+	MSTRG.1063	x	2	2144	42.7705223880597	C	NC	NC	NC	NC	YES	YES	YES	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	Medium	CSA-LNC349
MSTRG.10630.1	chr2	StringTie	23557779	23559556	+	MSTRG.10630	o	2	1150	41.304347826087	NC	NC	NC	NC	NC	YES	NO	NO	NA	NA	NA	NA	NA	NA	YES	NO	NO	0	non-redundant	High	CSA-LNC350
MSTRG.10634.10	chr2	StringTie	23570002	23570802	+	MSTRG.10634	o	2	648	38.4259259259259	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	CSA-LNC352
MSTRG.10640.1	chr2	StringTie	23625183	23625411	+	MSTRG.10640	x	1	229	24.8908296943231	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	CSA-LNC353
MSTRG.10641.1	chr2	StringTie	23629281	23629596	+	MSTRG.10641	u	1	316	23.1012658227848	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	YES	0	non-redundant	High	CSA-LNC354
MSTRG.10642.1	chr2	StringTie	23632116	23632321	+	MSTRG.10642	u	1	206	41.2621359223301	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	YES	0	non-redundant	High	CSA-LNC355
MSTRG.10644.2	chr2	StringTie	23634545	23635278	+	MSTRG.10644	i	1	734	22.8882833787466	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	CSA-LNC356
MSTRG.10645.1	chr2	StringTie	23633978	23634217	-	MSTRG.10645	x	1	240	36.25	NC	NC	NC	NC	NC	YES	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	CSA-LNC357
MSTRG.10646.1	chr2	StringTie	23651829	23652042	-	MSTRG.10646	u	1	214	29.4392523364486	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	CSA-LNC358
MSTRG.10648.1	chr2	StringTie	23652470	23654470	-	MSTRG.10648	u	1	2001	38.9805097451274	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	NO	0	non-redundant	High	CSA-LNC359
MSTRG.10649.1	chr2	StringTie	23675701	23675972	+	MSTRG.10649	u	1	272	35.2941176470588	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	CSA-LNC360
MSTRG.10655.1	chr2	StringTie	23594353	23602926	-	MSTRG.10655	x	3	1171	39.8804440649018	NC	NC	NC	NC	NC	YES	NO	NO	NA	NA	NA	NA	NA	NA	YES	NO	YES	0	non-redundant	High	CSA-LNC361
MSTRG.10666.1	chr2	StringTie	23728745	23729106	+	MSTRG.10666	i	2	278	29.4964028776978	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	CSA-LNC362
MSTRG.10667.1	chr2	StringTie	23734098	23736635	-	MSTRG.10667	x	2	1881	37.799043062201	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	NO	NO	0	non-redundant	High	CSA-LNC363
MSTRG.10669.2	chr2	StringTie	23742452	23746728	+	MSTRG.10669	u	4	993	36.9587109768379	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	YES	0	non-redundant	High	CSA-LNC367
MSTRG.1067.1	chr1	StringTie	4410882	4413094	+	MSTRG.1067	x	2	1227	44.9877750611247	C	NC	NC	NC	NC	YES	YES	NO	NA	NA	NA	NA	NA	NA	NO	NO	YES	0	non-redundant	Medium	CSA-LNC369
MSTRG.10670.1	chr2	StringTie	23766635	23766990	-	MSTRG.10670	u	1	356	36.7977528089888	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	NO	NO	0	non-redundant	High	CSA-LNC371
MSTRG.10672.1	chr2	StringTie	23773398	23776938	+	MSTRG.10672	o	3	1717	40.5358182877111	NC	NC	NC	NC	NC	YES	YES	YES	NA	NA	NA	NA	NA	NA	YES	YES	YES	0	non-redundant	High	CSA-LNC372
MSTRG.10673.10	chr2	StringTie	23761906	23762378	+	MSTRG.10673	i	2	355	41.9718309859155	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	CSA-LNC375
MSTRG.10675.1	chr2	StringTie	23841120	23841847	+	MSTRG.10675	u	1	728	38.1868131868132	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	CSA-LNC376
MSTRG.10676.1	chr2	StringTie	23842607	23842969	+	MSTRG.10676	u	1	363	36.3636363636364	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	CSA-LNC377
MSTRG.10677.1	chr2	StringTie	23847032	23847266	+	MSTRG.10677	u	1	235	33.1914893617021	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	CSA-LNC378
MSTRG.10680.1	chr2	StringTie	23836809	23837011	+	MSTRG.10680	u	1	203	26.1083743842365	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	CSA-LNC379
MSTRG.10681.1	chr2	StringTie	23856859	23857383	-	MSTRG.10681	u	1	525	35.0476190476191	NC	NC	NC	NC	NC	YES	YES	NO	NA	NA	NA	NA	NA	NA	YES	YES	NO	0	non-redundant	High	CSA-LNC380
