Specie	Sample	Filter_1	Filter_2	Depth	Mapping_rate	Strandedness
C. sativus	SRR13065849	passes the trimming step	used for transcript reconstruction	37094474/37094474	66.3955%	ISR
C. sativus	SRR13083584	passes the trimming step	not used for transcript reconstruction	10153091/10153091	83.7496%	IU
C. sativus	SRR13083585	passes the trimming step	not used for transcript reconstruction	9879914/9879914	87.3044%	IU
C. sativus	SRR13083586	passes the trimming step	used for transcript reconstruction	13962814/13962814	85.046%	ISR
C. sativus	SRR13083587	passes the trimming step	not used for transcript reconstruction	13318886/13318886	86.9159%	IU
C. sativus	SRR13083588	passes the trimming step	used for transcript reconstruction	12893526/12893526	81.61%	ISR
C. sativus	SRR13083589	passes the trimming step	used for transcript reconstruction	15719488/15719488	79.7236%	ISR
C. sativus	SRR13083590	passes the trimming step	used for transcript reconstruction	15107462/15107462	79.0947%	ISR
C. sativus	SRR13083591	passes the trimming step	used for transcript reconstruction	13309139/13309139	75.0269%	ISR
C. sativus	SRR13083592	passes the trimming step	used for transcript reconstruction	12184140/12184140	76.7228%	ISR
C. sativus	SRR13083593	passes the trimming step	used for transcript reconstruction	14008824/14008824	75.572%	ISR
C. sativus	SRR13083594	passes the trimming step	used for transcript reconstruction	13934337/13934337	85.9502%	ISR
C. sativus	SRR13083595	passes the trimming step	used for transcript reconstruction	11417576/11417576	84.4735%	ISR
C. sativus	SRR13083596	passes the trimming step	used for transcript reconstruction	14008934/14008934	85.6288%	ISR
C. sativus	SRR13083597	passes the trimming step	used for transcript reconstruction	11731152/11731152	86.0265%	ISR
C. sativus	SRR13083598	passes the trimming step	used for transcript reconstruction	10590248/10590248	63.9861%	ISR
C. sativus	SRR13083599	passes the trimming step	used for transcript reconstruction	12651152/12651152	61.3488%	ISR
C. sativus	SRR13083600	passes the trimming step	used for transcript reconstruction	10864881/10864881	78.716%	ISR
C. sativus	SRR13083601	passes the trimming step	used for transcript reconstruction	9602212/9602212	83.3955%	ISR
C. sativus	SRR13083602	passes the trimming step	used for transcript reconstruction	10116008/10116008	84.8245%	ISR
C. sativus	SRR13083603	passes the trimming step	used for transcript reconstruction	11952944/11952944	85.6999%	ISR
C. sativus	SRR13083604	passes the trimming step	used for transcript reconstruction	10547672/10547672	77.7647%	ISR
C. sativus	SRR13083605	passes the trimming step	used for transcript reconstruction	10351017/10351017	75.7581%	ISR
C. sativus	SRR13083606	passes the trimming step	not used for transcript reconstruction	12064581/12064581	86.5329%	IU
C. sativus	SRR13083607	passes the trimming step	used for transcript reconstruction	13389159/13389159	85.1579%	ISR
C. sativus	SRR13279999	passes the trimming step	used for transcript reconstruction	17093194	82.3217%	SF
C. sativus	SRR13280000	passes the trimming step	used for transcript reconstruction	17024818	65.6189%	SF
C. sativus	SRR13280001	passes the trimming step	used for transcript reconstruction	15399520	79.3805%	SF
C. sativus	SRR13280002	passes the trimming step	used for transcript reconstruction	14340058	78.2614%	SF
C. sativus	SRR13284784	passes the trimming step	not used for transcript reconstruction	60303464/60303464	85.8955%	IU
C. sativus	SRR13284785	passes the trimming step	not used for transcript reconstruction	58444105/58444105	85.5041%	IU
C. sativus	SRR13626338	passes the trimming step	not used for transcript reconstruction	23817875/23817875	82.1565%	IU
C. sativus	SRR13626339	doesn't pass the trimming step	NA	0/0	NA	NA
C. sativus	SRR13626340	passes the trimming step	not used for transcript reconstruction	24534352/24534352	85.5836%	IU
C. sativus	SRR13626341	passes the trimming step	not used for transcript reconstruction	27887917/27887917	85.0769%	IU
C. sativus	SRR13626342	passes the trimming step	not used for transcript reconstruction	27356682/27356682	86.1395%	IU
C. sativus	SRR13626343	passes the trimming step	not used for transcript reconstruction	26685529/26685529	84.3864%	IU
C. sativus	SRR13645178	passes the trimming step	not used for transcript reconstruction	26300703/26300703	85.2736%	IU
C. sativus	SRR13645179	passes the trimming step	not used for transcript reconstruction	23962750/23962750	84.9725%	IU
C. sativus	SRR13645180	passes the trimming step	not used for transcript reconstruction	24056692/24056692	83.6261%	IU
C. sativus	SRR13645181	passes the trimming step	not used for transcript reconstruction	26604165/26604165	84.5054%	IU
C. sativus	SRR13645182	passes the trimming step	not used for transcript reconstruction	22766306/22766306	84.9087%	IU
C. sativus	SRR13645183	passes the trimming step	not used for transcript reconstruction	21694819/21694819	84.7051%	IU
C. sativus	SRR13674618	passes the trimming step	not used for transcript reconstruction	24009690/24009690	84.9277%	IU
C. sativus	SRR13674619	passes the trimming step	not used for transcript reconstruction	23918136/23918136	83.1063%	IU
C. sativus	SRR13674620	passes the trimming step	not used for transcript reconstruction	24137257/24137257	84.4092%	IU
C. sativus	SRR13674621	passes the trimming step	not used for transcript reconstruction	22721476/22721476	83.7689%	IU
C. sativus	SRR13674622	passes the trimming step	not used for transcript reconstruction	24797965/24797965	83.7408%	IU
C. sativus	SRR13674623	passes the trimming step	not used for transcript reconstruction	23830935/23830935	86.6255%	IU
C. sativus	SRR13674624	passes the trimming step	not used for transcript reconstruction	24003515/24003515	84.4394%	IU
C. sativus	SRR13674625	passes the trimming step	not used for transcript reconstruction	23200214/23200214	85.0553%	IU
C. sativus	SRR13674626	passes the trimming step	not used for transcript reconstruction	22877230/22877230	84.3083%	IU
C. sativus	SRR13674627	passes the trimming step	not used for transcript reconstruction	23970178/23970178	82.1284%	IU
C. sativus	SRR13674628	passes the trimming step	not used for transcript reconstruction	21997748/21997748	86.2128%	IU
C. sativus	SRR13674629	passes the trimming step	not used for transcript reconstruction	22574788/22574788	84.8862%	IU
C. sativus	SRR13787461	passes the trimming step	not used for transcript reconstruction	21099494/21099494	86.5196%	IU
C. sativus	SRR13787462	passes the trimming step	not used for transcript reconstruction	21088992/21088992	88.0598%	IU
C. sativus	SRR13787463	passes the trimming step	not used for transcript reconstruction	21344563/21344563	88.1439%	IU
C. sativus	SRR13787464	passes the trimming step	not used for transcript reconstruction	21129101/21129101	86.2772%	IU
C. sativus	SRR13787465	passes the trimming step	not used for transcript reconstruction	21257425/21257425	87.2784%	IU
C. sativus	SRR13787466	passes the trimming step	not used for transcript reconstruction	21237011/21237011	87.3097%	IU
C. sativus	SRR13799563	passes the trimming step	not used for transcript reconstruction	21807796/21807796	81.0861%	IU
C. sativus	SRR13799564	passes the trimming step	not used for transcript reconstruction	21619430/21619430	82.0243%	IU
C. sativus	SRR13799565	passes the trimming step	not used for transcript reconstruction	19737607/19737607	82.0236%	IU
C. sativus	SRR13799566	passes the trimming step	not used for transcript reconstruction	21023359/21023359	83.0474%	IU
C. sativus	SRR13799567	passes the trimming step	not used for transcript reconstruction	21811708/21811708	82.7836%	IU
C. sativus	SRR13799568	passes the trimming step	not used for transcript reconstruction	22255690/22255690	82.8315%	IU
C. sativus	SRR13838636	passes the trimming step	not used for transcript reconstruction	22955976/22955976	86.6472%	IU
C. sativus	SRR13853674	passes the trimming step	not used for transcript reconstruction	23156996/23156996	86.9124%	IU
C. sativus	SRR13853680	passes the trimming step	not used for transcript reconstruction	23574313/23574313	83.158%	IU
C. sativus	SRR13853681	passes the trimming step	not used for transcript reconstruction	23553652/23553652	86.5854%	IU
C. sativus	SRR13853682	passes the trimming step	not used for transcript reconstruction	23623431/23623431	87.8903%	IU
C. sativus	SRR13854554	passes the trimming step	not used for transcript reconstruction	23249694/23249694	86.2797%	IU
C. sativus	SRR13931726	passes the trimming step	not used for transcript reconstruction	27196918/27196918	85.949%	IU
C. sativus	SRR13931727	passes the trimming step	not used for transcript reconstruction	24392675/24392675	84.834%	IU
C. sativus	SRR13931728	passes the trimming step	not used for transcript reconstruction	27893866/27893866	83.7354%	IU
C. sativus	SRR13931729	passes the trimming step	not used for transcript reconstruction	27168827/27168827	83.7162%	IU
C. sativus	SRR13931730	passes the trimming step	not used for transcript reconstruction	32630640/32630640	76.3103%	IU
C. sativus	SRR13931731	passes the trimming step	not used for transcript reconstruction	26793604/26793604	76.2035%	IU
C. sativus	SRR13931732	passes the trimming step	not used for transcript reconstruction	23528402/23528402	75.6736%	IU
C. sativus	SRR13931733	passes the trimming step	not used for transcript reconstruction	28332733/28332733	76.3026%	IU
C. sativus	SRR13931734	passes the trimming step	not used for transcript reconstruction	25998054/25998054	84.3628%	IU
C. sativus	SRR13931735	passes the trimming step	not used for transcript reconstruction	23399407/23399407	84.5988%	IU
C. sativus	SRR13931736	passes the trimming step	not used for transcript reconstruction	22862143/22862143	76.2074%	IU
C. sativus	SRR13931737	passes the trimming step	not used for transcript reconstruction	31168114/31168114	78.2361%	IU
C. sativus	SRR14126825	passes the trimming step	not used for transcript reconstruction	21734260/21734260	82.9082%	IU
C. sativus	SRR14126826	passes the trimming step	not used for transcript reconstruction	20776893/20776893	86.3144%	IU
C. sativus	SRR14126827	passes the trimming step	not used for transcript reconstruction	21182195/21182195	86.331%	IU
C. sativus	SRR14126828	passes the trimming step	not used for transcript reconstruction	19150755/19150755	86.4759%	IU
C. sativus	SRR14126829	passes the trimming step	not used for transcript reconstruction	21121044/21121044	86.844%	IU
C. sativus	SRR14126830	passes the trimming step	not used for transcript reconstruction	21303313/21303313	86.4221%	IU
C. sativus	SRR14126831	passes the trimming step	not used for transcript reconstruction	22195400/22195400	86.3609%	IU
C. sativus	SRR14126832	passes the trimming step	not used for transcript reconstruction	20887697/20887697	86.1807%	IU
C. sativus	SRR14126833	passes the trimming step	not used for transcript reconstruction	21994673/21994673	86.3387%	IU
C. sativus	SRR14126834	passes the trimming step	not used for transcript reconstruction	20864319/20864319	86.2028%	IU
C. sativus	SRR14126835	passes the trimming step	not used for transcript reconstruction	20480617/20480617	86.8114%	IU
C. sativus	SRR14126836	passes the trimming step	not used for transcript reconstruction	20763797/20763797	85.92%	IU
C. sativus	SRR14521443	passes the trimming step	not used for transcript reconstruction	16290196	82.6238%	U
C. sativus	SRR14521444	passes the trimming step	not used for transcript reconstruction	13171044	77.8025%	U
C. sativus	SRR14521445	passes the trimming step	not used for transcript reconstruction	14813331	87.4635%	U
C. sativus	SRR14521446	passes the trimming step	not used for transcript reconstruction	13499153	81.941%	U
C. sativus	SRR14521447	passes the trimming step	not used for transcript reconstruction	15296905	86.4322%	U
C. sativus	SRR14521448	passes the trimming step	not used for transcript reconstruction	13209060	62.2997%	U
C. sativus	SRR14521449	passes the trimming step	not used for transcript reconstruction	13756456	84.4869%	U
C. sativus	SRR14521450	passes the trimming step	not used for transcript reconstruction	13523869	70.0565%	U
C. sativus	SRR14521451	passes the trimming step	not used for transcript reconstruction	17007213	83.8597%	U
C. sativus	SRR14521452	passes the trimming step	not used for transcript reconstruction	15954857	84.0807%	U
C. sativus	SRR15275997	passes the trimming step	not used for transcript reconstruction	20653983/20653983	84.4503%	IU
C. sativus	SRR15275998	passes the trimming step	not used for transcript reconstruction	20674205/20674205	84.4103%	IU
C. sativus	SRR15275999	passes the trimming step	not used for transcript reconstruction	20643970/20643970	84.1978%	IU
C. sativus	SRR15276000	passes the trimming step	not used for transcript reconstruction	21101754/21101754	84.26%	IU
C. sativus	SRR15276001	passes the trimming step	not used for transcript reconstruction	21307002/21307002	84.1059%	IU
