Specie	Sample	Filter_1	Filter_2	Depth	Mapping_rate	Strandedness
C. sativus	SRR7609895	passes the trimming step	not used for transcript reconstruction	19510952/19510952	86.4198%	IU
C. sativus	SRR7609896	passes the trimming step	not used for transcript reconstruction	24914549/24914549	84.066%	IU
C. sativus	SRR7609897	passes the trimming step	not used for transcript reconstruction	19532178/19532178	86.233%	IU
C. sativus	SRR7609898	passes the trimming step	not used for transcript reconstruction	24535295/24535295	82.227%	IU
C. sativus	SRR7609899	passes the trimming step	not used for transcript reconstruction	22705898/22705898	81.0655%	IU
C. sativus	SRR7609900	passes the trimming step	not used for transcript reconstruction	38582580/38582580	3.29773%	IU
C. sativus	SRR7609901	passes the trimming step	not used for transcript reconstruction	21466053/21466053	85.9051%	IU
C. sativus	SRR7609902	passes the trimming step	not used for transcript reconstruction	20582327/20582327	82.7805%	IU
C. sativus	SRR7609903	passes the trimming step	not used for transcript reconstruction	23441319/23441319	83.2095%	IU
C. sativus	SRR7620935	passes the trimming step	not used for transcript reconstruction	11937090/11937090	88.013%	IU
C. sativus	SRR7620936	passes the trimming step	not used for transcript reconstruction	12433771/12433771	89.2472%	IU
C. sativus	SRR7620937	passes the trimming step	not used for transcript reconstruction	12433813/12433813	89.3644%	IU
C. sativus	SRR7637113	passes the trimming step	not used for transcript reconstruction	23857817/23857817	83.2105%	IU
C. sativus	SRR7637114	passes the trimming step	not used for transcript reconstruction	26072518/26072518	85.4942%	IU
C. sativus	SRR7637115	passes the trimming step	not used for transcript reconstruction	23892037/23892037	84.3315%	IU
C. sativus	SRR7637116	passes the trimming step	not used for transcript reconstruction	23705020/23705020	79.8422%	IU
C. sativus	SRR7637117	passes the trimming step	not used for transcript reconstruction	18360439/18360439	79.8492%	IU
C. sativus	SRR7637118	passes the trimming step	not used for transcript reconstruction	24659145/24659145	83.0734%	IU
C. sativus	SRR7637119	passes the trimming step	not used for transcript reconstruction	18834930/18834930	83.3783%	IU
C. sativus	SRR7637120	passes the trimming step	not used for transcript reconstruction	17493958/17493958	84.0803%	IU
C. sativus	SRR7637121	passes the trimming step	not used for transcript reconstruction	30201945/30201945	84.2358%	IU
C. sativus	SRR7637122	passes the trimming step	not used for transcript reconstruction	21504660/21504660	82.6295%	IU
C. sativus	SRR7637123	passes the trimming step	not used for transcript reconstruction	26417924/26417924	83.7602%	IU
C. sativus	SRR7637124	passes the trimming step	not used for transcript reconstruction	29475974/29475974	85.2225%	IU
C. sativus	SRR8146467	passes the trimming step	not used for transcript reconstruction	24077974	16.1675%	U
C. sativus	SRR8325819	passes the trimming step	not used for transcript reconstruction	29203730/29203730	0.794275%	NA
C. sativus	SRR8325820	passes the trimming step	not used for transcript reconstruction	30156186/30156186	0.761054%	NA
C. sativus	SRR8325821	passes the trimming step	not used for transcript reconstruction	28601013/28601013	0.812454%	NA
C. sativus	SRR8325822	passes the trimming step	not used for transcript reconstruction	27148328/27148328	0.756013%	NA
C. sativus	SRR8329514	passes the trimming step	not used for transcript reconstruction	18795653/18795653	85.5619%	IU
C. sativus	SRR8329515	passes the trimming step	not used for transcript reconstruction	15957996/15957996	83.5782%	IU
C. sativus	SRR8329517	passes the trimming step	not used for transcript reconstruction	16895899/16895899	84.4074%	IU
C. sativus	SRR8329518	passes the trimming step	not used for transcript reconstruction	18326989/18326989	84.707%	IU
C. sativus	SRR8372181	passes the trimming step	not used for transcript reconstruction	12203383/12203383	84.1702%	IU
C. sativus	SRR8372182	passes the trimming step	not used for transcript reconstruction	11031405/11031405	78.36%	IU
C. sativus	SRR8372183	passes the trimming step	not used for transcript reconstruction	10150537/10150537	75.6083%	IU
C. sativus	SRR8372184	passes the trimming step	not used for transcript reconstruction	10295705/10295705	82.58%	IU
C. sativus	SRR8372185	passes the trimming step	not used for transcript reconstruction	11169874/11169874	82.6266%	IU
C. sativus	SRR8372186	passes the trimming step	not used for transcript reconstruction	10067706/10067706	77.3382%	IU
C. sativus	SRR847030	doesn't pass the trimming step	NA	0	NA	NA
C. sativus	SRR847031	doesn't pass the trimming step	NA	0	NA	NA
C. sativus	SRR847032	passes the trimming step	not used for transcript reconstruction	3431456	NA	NA
C. sativus	SRR847033	passes the trimming step	not used for transcript reconstruction	3179240	NA	NA
C. sativus	SRR8662466	passes the trimming step	not used for transcript reconstruction	18537427/18537427	82.7701%	IU
C. sativus	SRR8662467	passes the trimming step	not used for transcript reconstruction	16911276/16911276	85.9019%	IU
C. sativus	SRR8662468	passes the trimming step	not used for transcript reconstruction	16191002/16191002	84.4804%	IU
C. sativus	SRR8662469	passes the trimming step	not used for transcript reconstruction	18019208/18019208	85.3592%	IU
C. sativus	SRR8662470	passes the trimming step	not used for transcript reconstruction	15844531/15844531	82.0196%	IU
C. sativus	SRR8662471	passes the trimming step	not used for transcript reconstruction	17450217/17450217	82.6686%	IU
C. sativus	SRR8662472	passes the trimming step	not used for transcript reconstruction	16112466/16112466	82.4562%	IU
C. sativus	SRR8662473	passes the trimming step	not used for transcript reconstruction	18069749/18069749	84.1287%	IU
C. sativus	SRR8662474	passes the trimming step	not used for transcript reconstruction	18551140/18551140	83.986%	IU
C. sativus	SRR8662475	passes the trimming step	not used for transcript reconstruction	20306413/20306413	81.4135%	IU
C. sativus	SRR8662476	passes the trimming step	not used for transcript reconstruction	17331908/17331908	83.2453%	IU
C. sativus	SRR8662477	passes the trimming step	not used for transcript reconstruction	17852399/17852399	82.1218%	IU
C. sativus	SRR8662478	passes the trimming step	not used for transcript reconstruction	17973022/17973022	81.5806%	IU
C. sativus	SRR8662479	passes the trimming step	not used for transcript reconstruction	17194501/17194501	82.5012%	IU
C. sativus	SRR8662480	passes the trimming step	not used for transcript reconstruction	17631908/17631908	88.2319%	IU
C. sativus	SRR8662481	passes the trimming step	not used for transcript reconstruction	18914539/18914539	83.4883%	IU
C. sativus	SRR8662482	passes the trimming step	not used for transcript reconstruction	20007687/20007687	83.1643%	IU
C. sativus	SRR8662483	passes the trimming step	not used for transcript reconstruction	23390428/23390428	82.8933%	IU
C. sativus	SRR8662484	passes the trimming step	not used for transcript reconstruction	17175403/17175403	79.4176%	IU
C. sativus	SRR8662485	passes the trimming step	not used for transcript reconstruction	17832269/17832269	77.3066%	IU
C. sativus	SRR8662486	passes the trimming step	not used for transcript reconstruction	19193624/19193624	85.7946%	IU
C. sativus	SRR8662487	passes the trimming step	not used for transcript reconstruction	14523188/14523188	80.7837%	IU
C. sativus	SRR8662488	passes the trimming step	not used for transcript reconstruction	17592313/17592313	81.1931%	IU
C. sativus	SRR8662489	passes the trimming step	not used for transcript reconstruction	15900887/15900887	77.2201%	IU
C. sativus	SRR8662490	passes the trimming step	not used for transcript reconstruction	16857489/16857489	81.9434%	IU
C. sativus	SRR8662491	passes the trimming step	not used for transcript reconstruction	21472930/21472930	81.137%	IU
C. sativus	SRR8662492	passes the trimming step	not used for transcript reconstruction	17297219/17297219	82.3104%	IU
C. sativus	SRR8662493	passes the trimming step	not used for transcript reconstruction	24597397/24597397	88.6676%	IU
C. sativus	SRR8662494	passes the trimming step	not used for transcript reconstruction	24796458/24796458	88.0557%	IU
C. sativus	SRR8662495	passes the trimming step	not used for transcript reconstruction	23092118/23092118	87.1457%	IU
C. sativus	SRR8662496	passes the trimming step	not used for transcript reconstruction	28442013/28442013	88.5907%	IU
C. sativus	SRR8662497	passes the trimming step	not used for transcript reconstruction	21862257/21862257	88.7885%	IU
C. sativus	SRR8662498	passes the trimming step	not used for transcript reconstruction	21226176/21226176	87.4908%	IU
C. sativus	SRR8662499	passes the trimming step	not used for transcript reconstruction	23778880/23778880	88.0944%	IU
C. sativus	SRR8662500	passes the trimming step	not used for transcript reconstruction	24868422/24868422	88.0176%	IU
C. sativus	SRR8662501	passes the trimming step	not used for transcript reconstruction	26523146/26523146	88.5066%	IU
C. sativus	SRR8662502	passes the trimming step	not used for transcript reconstruction	19866430/19866430	88.6346%	IU
C. sativus	SRR8662503	passes the trimming step	not used for transcript reconstruction	19666462/19666462	88.6711%	IU
C. sativus	SRR8662504	passes the trimming step	not used for transcript reconstruction	17364786/17364786	89.2227%	IU
C. sativus	SRR8662505	passes the trimming step	not used for transcript reconstruction	19401726/19401726	89.6126%	IU
C. sativus	SRR8662506	passes the trimming step	not used for transcript reconstruction	19689018/19689018	88.6088%	IU
C. sativus	SRR8662507	passes the trimming step	not used for transcript reconstruction	21056706/21056706	88.7686%	IU
C. sativus	SRR8662508	passes the trimming step	not used for transcript reconstruction	21154036/21154036	88.7275%	IU
C. sativus	SRR8662509	passes the trimming step	not used for transcript reconstruction	18653644/18653644	88.9616%	IU
C. sativus	SRR8662510	passes the trimming step	not used for transcript reconstruction	20501228/20501228	88.8901%	IU
C. sativus	SRR8662511	passes the trimming step	not used for transcript reconstruction	22471766/22471766	86.8673%	IU
C. sativus	SRR8662512	passes the trimming step	not used for transcript reconstruction	18636730/18636730	88.7662%	IU
C. sativus	SRR8662513	passes the trimming step	not used for transcript reconstruction	20622470/20622470	83.2876%	IU
C. sativus	SRR8669725	passes the trimming step	not used for transcript reconstruction	15027953/15027953	85.1249%	IU
C. sativus	SRR8669727	passes the trimming step	not used for transcript reconstruction	19623100/19623100	85.5046%	IU
C. sativus	SRR8669728	passes the trimming step	not used for transcript reconstruction	17971741/17971741	83.8117%	IU
C. sativus	SRR8669729	passes the trimming step	not used for transcript reconstruction	18133149/18133149	84.4529%	IU
C. sativus	SRR8669730	passes the trimming step	not used for transcript reconstruction	17617931/17617931	84.0953%	IU
C. sativus	SRR8669732	passes the trimming step	not used for transcript reconstruction	18546184/18546184	83.4962%	IU
C. sativus	SRR8669733	passes the trimming step	not used for transcript reconstruction	19691630/19691630	86.1631%	IU
C. sativus	SRR8669737	passes the trimming step	not used for transcript reconstruction	18866517/18866517	83.0097%	IU
C. sativus	SRR8669738	passes the trimming step	not used for transcript reconstruction	20871304/20871304	85.2611%	IU
C. sativus	SRR8669739	passes the trimming step	not used for transcript reconstruction	21713294/21713294	84.5959%	IU
C. sativus	SRR8669740	passes the trimming step	not used for transcript reconstruction	20722873/20722873	87.4744%	IU
C. sativus	SRR8669741	passes the trimming step	not used for transcript reconstruction	19973314/19973314	87.8112%	IU
C. sativus	SRR8669742	passes the trimming step	not used for transcript reconstruction	16691769/16691769	85.9047%	IU
C. sativus	SRR8669743	passes the trimming step	not used for transcript reconstruction	20541501/20541501	85.4796%	IU
C. sativus	SRR8669744	passes the trimming step	not used for transcript reconstruction	17228802/17228802	81.4483%	IU
C. sativus	SRR8669745	passes the trimming step	not used for transcript reconstruction	15627060/15627060	85.3652%	IU
C. sativus	SRR8669746	passes the trimming step	not used for transcript reconstruction	19851751/19851751	85.0977%	IU
C. sativus	SRR8669747	passes the trimming step	not used for transcript reconstruction	16529338/16529338	84.2327%	IU
C. sativus	SRR8669748	passes the trimming step	not used for transcript reconstruction	18591296/18591296	85.7774%	IU
C. sativus	SRR8669749	passes the trimming step	not used for transcript reconstruction	17213548/17213548	84.5276%	IU
C. sativus	SRR8669750	passes the trimming step	not used for transcript reconstruction	19946300/19946300	86.638%	IU
C. sativus	SRR8669751	passes the trimming step	not used for transcript reconstruction	16777321/16777321	85.8831%	IU
C. sativus	SRR8669752	passes the trimming step	not used for transcript reconstruction	21469435/21469435	81.0995%	IU
C. sativus	SRR8669755	passes the trimming step	not used for transcript reconstruction	16184963/16184963	87.466%	IU
C. sativus	SRR8669756	passes the trimming step	not used for transcript reconstruction	19029113/19029113	86.5469%	IU
C. sativus	SRR8669757	passes the trimming step	not used for transcript reconstruction	17207655/17207655	86.764%	IU
C. sativus	SRR8669758	passes the trimming step	not used for transcript reconstruction	18165877/18165877	85.0912%	IU
C. sativus	SRR8669759	passes the trimming step	not used for transcript reconstruction	17502937/17502937	84.6228%	IU
C. sativus	SRR8669760	passes the trimming step	not used for transcript reconstruction	16767413/16767413	85.6064%	IU
C. sativus	SRR8669761	passes the trimming step	not used for transcript reconstruction	17248041/17248041	87.5312%	IU
C. sativus	SRR8669762	passes the trimming step	not used for transcript reconstruction	21222331/21222331	86.2117%	IU
C. sativus	SRR8669770	passes the trimming step	not used for transcript reconstruction	19165842/19165842	84.6852%	IU
C. sativus	SRR8669771	passes the trimming step	not used for transcript reconstruction	18876160/18876160	85.913%	IU
C. sativus	SRR8669772	passes the trimming step	not used for transcript reconstruction	19223354/19223354	85.6285%	IU
C. sativus	SRR8669773	passes the trimming step	not used for transcript reconstruction	17730095/17730095	83.3232%	IU
C. sativus	SRR8669774	passes the trimming step	not used for transcript reconstruction	16616083/16616083	84.0366%	IU
C. sativus	SRR8669775	passes the trimming step	not used for transcript reconstruction	17589498/17589498	85.6095%	IU
C. sativus	SRR8669776	passes the trimming step	not used for transcript reconstruction	18093306/18093306	86.647%	IU
C. sativus	SRR8669777	passes the trimming step	not used for transcript reconstruction	16884852/16884852	87.6821%	IU
C. sativus	SRR8669788	passes the trimming step	not used for transcript reconstruction	17049094/17049094	86.8391%	IU
C. sativus	SRR8669789	passes the trimming step	not used for transcript reconstruction	16710028/16710028	85.8336%	IU
C. sativus	SRR8669790	passes the trimming step	not used for transcript reconstruction	16455985/16455985	84.4441%	IU
C. sativus	SRR8669791	passes the trimming step	not used for transcript reconstruction	18052072/18052072	86.4737%	IU
C. sativus	SRR8669792	passes the trimming step	not used for transcript reconstruction	17038160/17038160	84.794%	IU
C. sativus	SRR8669793	passes the trimming step	not used for transcript reconstruction	17285075/17285075	86.0224%	IU
C. sativus	SRR8669796	passes the trimming step	not used for transcript reconstruction	19296659/19296659	87.6315%	IU
C. sativus	SRR8669798	passes the trimming step	not used for transcript reconstruction	15010243/15010243	87.7642%	IU
C. sativus	SRR8669799	passes the trimming step	not used for transcript reconstruction	16723240/16723240	82.6522%	IU
C. sativus	SRR8669800	passes the trimming step	not used for transcript reconstruction	16456035/16456035	87.7123%	IU
C. sativus	SRR8669801	passes the trimming step	not used for transcript reconstruction	18023473/18023473	87.593%	IU
C. sativus	SRR8669804	passes the trimming step	not used for transcript reconstruction	17817931/17817931	85.3995%	IU
C. sativus	SRR8669806	passes the trimming step	not used for transcript reconstruction	17053127/17053127	84.1965%	IU
C. sativus	SRR8669807	passes the trimming step	not used for transcript reconstruction	20092189/20092189	84.4012%	IU
C. sativus	SRR8669818	passes the trimming step	not used for transcript reconstruction	13251105/13251105	85.2664%	IU
C. sativus	SRR8669819	passes the trimming step	not used for transcript reconstruction	17456569/17456569	88.7106%	IU
C. sativus	SRR8669820	passes the trimming step	not used for transcript reconstruction	19209789/19209789	85.6498%	IU
C. sativus	SRR8669821	passes the trimming step	not used for transcript reconstruction	19514363/19514363	86.4891%	IU
C. sativus	SRR8669822	passes the trimming step	not used for transcript reconstruction	18640521/18640521	88.488%	IU
C. sativus	SRR8669823	passes the trimming step	not used for transcript reconstruction	15654626/15654626	80.6001%	IU
C. sativus	SRR8669827	passes the trimming step	not used for transcript reconstruction	16388364/16388364	83.6456%	IU
C. sativus	SRR8703827	passes the trimming step	used for transcript reconstruction	23393526/23393526	81.5256%	ISR
C. sativus	SRR8703828	passes the trimming step	used for transcript reconstruction	23364702/23364702	87.0559%	ISR
C. sativus	SRR8703829	passes the trimming step	used for transcript reconstruction	23531409/23531409	86.046%	ISR
C. sativus	SRR8703830	passes the trimming step	used for transcript reconstruction	23448013/23448013	82.3062%	ISR
C. sativus	SRR8703831	passes the trimming step	used for transcript reconstruction	23358299/23358299	86.1032%	ISR
C. sativus	SRR8703832	passes the trimming step	used for transcript reconstruction	23356512/23356512	86.0026%	ISR
C. sativus	SRR8703833	passes the trimming step	used for transcript reconstruction	23011562/23011562	82.854%	ISR
C. sativus	SRR8703834	passes the trimming step	used for transcript reconstruction	23208992/23208992	86.7104%	ISR
C. sativus	SRR8703835	passes the trimming step	used for transcript reconstruction	23423733/23423733	84.4187%	ISR
C. sativus	SRR8703836	passes the trimming step	used for transcript reconstruction	23008126/23008126	86.9352%	ISR
C. sativus	SRR8703837	passes the trimming step	used for transcript reconstruction	23417131/23417131	86.79%	ISR
C. sativus	SRR8703838	passes the trimming step	used for transcript reconstruction	23204198/23204198	86.9365%	ISR
C. sativus	SRR8703839	passes the trimming step	used for transcript reconstruction	23338919/23338919	84.1119%	ISR
C. sativus	SRR8703840	passes the trimming step	used for transcript reconstruction	23471745/23471745	77.9841%	ISR
C. sativus	SRR8703841	passes the trimming step	used for transcript reconstruction	22994665/22994665	84.5617%	ISR
C. sativus	SRR8703842	passes the trimming step	used for transcript reconstruction	23085634/23085634	84.2479%	ISR
C. sativus	SRR8703843	passes the trimming step	used for transcript reconstruction	23251812/23251812	82.3815%	ISR
C. sativus	SRR8703844	passes the trimming step	used for transcript reconstruction	23251877/23251877	84.0321%	ISR
C. sativus	SRR8873514	passes the trimming step	not used for transcript reconstruction	26529433/26529433	84.0122%	IU
C. sativus	SRR8873515	passes the trimming step	not used for transcript reconstruction	25902090/25902090	83.3928%	IU
C. sativus	SRR8873516	passes the trimming step	not used for transcript reconstruction	7702970/7702970	88.6286%	IU
C. sativus	SRR8873517	passes the trimming step	not used for transcript reconstruction	6773133/6773133	88.533%	IU
C. sativus	SRR8873518	passes the trimming step	not used for transcript reconstruction	9183496/9183496	86.4902%	IU
C. sativus	SRR8873519	passes the trimming step	not used for transcript reconstruction	6637503/6637503	86.8%	IU
C. sativus	SRR8873520	passes the trimming step	not used for transcript reconstruction	32911651/32911651	86.5724%	IU
C. sativus	SRR8873521	passes the trimming step	not used for transcript reconstruction	27020111/27020111	86.9354%	IU
C. sativus	SRR8873522	passes the trimming step	not used for transcript reconstruction	22452703/22452703	85.4207%	IU
C. sativus	SRR8873523	passes the trimming step	not used for transcript reconstruction	17664071/17664071	84.8194%	IU
C. sativus	SRR8991380	passes the trimming step	not used for transcript reconstruction	8280782/8280782	85.8084%	IU
C. sativus	SRR8991381	passes the trimming step	not used for transcript reconstruction	7502516/7502516	84.9286%	IU
C. sativus	SRR8991384	passes the trimming step	not used for transcript reconstruction	7282335/7282335	85.2141%	IU
C. sativus	SRR8991385	passes the trimming step	not used for transcript reconstruction	6783308/6783308	84.2751%	IU
C. sativus	SRR9030938	passes the trimming step	used for transcript reconstruction	24896760/24896760	74.7846%	ISR
C. sativus	SRR9030939	passes the trimming step	used for transcript reconstruction	25162643/25162643	79.8105%	ISR
C. sativus	SRR9030940	passes the trimming step	used for transcript reconstruction	24179794/24179794	87.6107%	ISR
C. sativus	SRR9030941	passes the trimming step	used for transcript reconstruction	25264395/25264395	87.2712%	ISR
C. sativus	SRR9030942	passes the trimming step	used for transcript reconstruction	25366530/25366530	86.892%	ISR
C. sativus	SRR9030943	passes the trimming step	used for transcript reconstruction	24819679/24819679	86.4994%	ISR
C. sativus	SRR9205170	passes the trimming step	not used for transcript reconstruction	10239393/10239393	81.8851%	IU
C. sativus	SRR9205171	passes the trimming step	not used for transcript reconstruction	11738266/11738266	37.3627%	IU
C. sativus	SRR9205172	passes the trimming step	not used for transcript reconstruction	10510594/10510594	36.7213%	IU
C. sativus	SRR9205173	passes the trimming step	not used for transcript reconstruction	12030667/12030667	33.4331%	IU
C. sativus	SRR9205174	passes the trimming step	not used for transcript reconstruction	9312675/9312675	81.949%	IU
C. sativus	SRR9205175	passes the trimming step	not used for transcript reconstruction	10249997/10249997	75.0357%	IU
C. sativus	SRR948726	passes the trimming step	not used for transcript reconstruction	6801330	NA	NA
C. sativus	SRR948727	passes the trimming step	not used for transcript reconstruction	7189288	NA	NA
C. sativus	SRR948728	passes the trimming step	not used for transcript reconstruction	6658810	NA	NA
C. sativus	SRR948729	passes the trimming step	not used for transcript reconstruction	6720174	NA	NA
C. sativus	SRR948730	passes the trimming step	not used for transcript reconstruction	6749203	NA	NA
C. sativus	SRR948731	passes the trimming step	not used for transcript reconstruction	7131004	NA	NA
C. sativus	SRR948732	passes the trimming step	not used for transcript reconstruction	6855853	NA	NA
C. sativus	SRR948733	passes the trimming step	not used for transcript reconstruction	6718501	NA	NA
C. sativus	SRR9640899	passes the trimming step	not used for transcript reconstruction	22751904/22751904	84.7598%	IU
C. sativus	SRR9640900	passes the trimming step	not used for transcript reconstruction	21487217/21487217	84.5347%	IU
C. sativus	SRR9640901	passes the trimming step	not used for transcript reconstruction	23668702/23668702	84.8616%	IU
C. sativus	SRR9640902	passes the trimming step	not used for transcript reconstruction	23332565/23332565	85.7919%	IU
C. sativus	SRR9640903	passes the trimming step	not used for transcript reconstruction	22495865/22495865	86.0151%	IU
C. sativus	SRR9640904	passes the trimming step	not used for transcript reconstruction	20696283/20696283	85.0856%	IU
C. sativus	SRR9640905	passes the trimming step	not used for transcript reconstruction	23218871/23218871	85.8493%	IU
C. sativus	SRR9640906	passes the trimming step	not used for transcript reconstruction	21216181/21216181	84.3773%	IU
C. sativus	SRR9640907	passes the trimming step	not used for transcript reconstruction	20149047/20149047	87.3484%	IU
C. sativus	SRR9648340	passes the trimming step	used for transcript reconstruction	24619787/24619787	85.8792%	ISR
C. sativus	SRR9648341	passes the trimming step	used for transcript reconstruction	32849289/32849289	83.979%	ISR
C. sativus	SRR9648342	passes the trimming step	used for transcript reconstruction	28780612/28780612	87.3502%	ISR
C. sativus	SRR9648348	passes the trimming step	used for transcript reconstruction	30603136/30603136	88.9299%	ISR
C. sativus	SRR9648349	passes the trimming step	used for transcript reconstruction	29219659/29219659	86.2947%	ISR
C. sativus	SRR9648352	passes the trimming step	used for transcript reconstruction	27148250/27148250	89.0067%	ISR
C. sativus	SRR9648353	passes the trimming step	used for transcript reconstruction	31559831/31559831	87.6889%	ISR
C. sativus	SRR9648354	passes the trimming step	used for transcript reconstruction	31327566/31327566	86.3209%	ISR
C. sativus	SRR9648355	passes the trimming step	used for transcript reconstruction	32320394/32320394	86.9653%	ISR
C. sativus	SRR9648356	passes the trimming step	used for transcript reconstruction	32184017/32184017	86.8358%	ISR
C. sativus	SRR9648357	passes the trimming step	used for transcript reconstruction	26285687/26285687	85.6464%	ISR
C. sativus	SRR9648360	passes the trimming step	used for transcript reconstruction	24138157/24138157	89.0471%	ISR
C. sativus	SRR9914334	passes the trimming step	used for transcript reconstruction	19499725	85.703%	SR
C. sativus	SRR9914335	passes the trimming step	used for transcript reconstruction	22224862	84.8471%	SR
C. sativus	SRR9914336	passes the trimming step	used for transcript reconstruction	23484524	85.567%	SR
C. sativus	SRR9914337	passes the trimming step	used for transcript reconstruction	21621358	85.4053%	SR
C. sativus	SRR9914338	passes the trimming step	used for transcript reconstruction	21164457	85.4996%	SR
C. sativus	SRR9914342	passes the trimming step	used for transcript reconstruction	24870908	87.1792%	SR
C. sativus	SRR9914343	passes the trimming step	used for transcript reconstruction	19108071	85.2462%	SR
C. sativus	SRR9914344	passes the trimming step	used for transcript reconstruction	26872833	83.9918%	SR
C. sativus	SRR9914345	passes the trimming step	used for transcript reconstruction	23307262	87.1755%	SR
C. sativus	SRR9914346	passes the trimming step	used for transcript reconstruction	33428015	86.8985%	SR
C. sativus	SRR9914347	passes the trimming step	used for transcript reconstruction	26544708	85.0388%	SR
C. sativus	SRR9914348	passes the trimming step	used for transcript reconstruction	24738789	85.3825%	SR
